title="Electric Field"
variables = "x","y","Ex","Ey","E"
zone i=101,j=101,f=point
16 3 679.29 5137.65 5182.36
17 3 676.485 5476.86 5518.48
18 3 673.891 5815.35 5854.27
19 3 671.321 6152.01 6188.53
20 3 667.732 6487.3 6521.57
21 3 662.698 6821.46 6853.57
22 3 656.795 7152.46 7182.55
23 3 651.997 7480.11 7508.47
24 3 646.634 7805.8 7832.54
25 3 639.494 8128.11 8153.22
26 3 631.119 8447.94 8471.48
27 3 620.944 8762.55 8784.53
28 3 609.464 9071.16 9091.61
29 3 597.718 9373.74 9392.77
30 3 584.592 9669.9 9687.55
31 3 569.215 9958.91 9975.17
32 3 555.437 10240.5 10255.6
33 3 540.515 10515.8 10529.7
34 3 520.746 10782.3 10794.9
35 3 499.183 11038.2 11049.5
36 3 476.739 11283.2 11293.2
37 3 452.895 11517.5 11526.4
38 3 429.613 11739.7 11747.5
39 3 404.561 11950.4 11957.2
40 3 376.609 12146.9 12152.8
41 3 347.709 12328.9 12333.8
42 3 317.457 12495.4 12499.4
43 3 285.731 12646.7 12649.9
44 3 251.871 12783 12785.5
45 3 217.655 12902 12903.8
46 3 183.783 13003 13004.3
47 3 148.75 13086.7 13087.5
48 3 112.715 13153.1 13153.6
49 3 76.1245 13201.2 13201.4
50 3 38.343 13229.2 13229.2
51 3 -0.139044 13239.4 13239.4
52 3 -38.7642 13229.9 13230
53 3 -77.2626 13201.9 13202.1
54 3 -114.458 13154.4 13154.9
55 3 -150.866 13087.2 13088.1
56 3 -185.959 13001.5 13002.8
57 3 -219.204 12899.3 12901.2
58 3 -252.123 12780.9 12783.4
59 3 -284.737 12644 12647.2
60 3 -317.084 12492.1 12496.1
61 3 -348.552 12324 12328.9
62 3 -377.951 12140.6 12146.5
63 3 -405.58 11943.5 11950.4
64 3 -430.708 11733.5 11741.4
65 3 -453.356 11510.2 11519.1
66 3 -476.206 11277.2 11287.3
67 3 -497.998 11033 11044.3
68 3 -518.494 10778.7 10791.2
69 3 -536.823 10513.5 10527.2
70 3 -553.766 10239.1 10254.1
71 3 -570.745 9955.59 9971.93
72 3 -585.064 9665 9682.69
73 3 -598.328 9368.77 9387.86
74 3 -610.532 9066 9086.54
75 3 -620.799 8756.56 8778.53
76 3 -629.555 8443.6 8467.04
77 3 -638.006 8126.24 8151.25
78 3 -645.633 7805.06 7831.72
79 3 -651.492 7479.89 7508.21
80 3 -657.726 7151.7 7181.88
81 3 -663.521 6819.92 6852.12
82 3 -668.046 6486.35 6520.66
83 3 -671.03 6151.04 6187.54
84 3 -673.806 5814.23 5853.15
85 3 -677.4 5475.79 5517.53
86 3 -679.573 5135.86 5180.62
87 3 -680.916 4795.1 4843.21
88 3 -682.6 4454.14 4506.14
89 3 -683.815 4111.89 4168.36
90 3 -684.143 3769.55 3831.13
91 3 -683.93 3427.89 3495.45
92 3 -684.272 3085.59 3160.55
93 3 -684.865 2742.77 2826.98
94 3 -685.017 2400.52 2496.35
95 3 -685.397 2057.67 2168.82
96 3 -685.763 1714.66 1846.71
97 3 -685.737 1371.69 1533.55
98 3 -685.741 1028.87 1236.45
99 3 -685.86 685.849 969.945
100 3 -685.902 343.01 766.888
101 3 -342.97 -0 342.97
1 4 514.596 -0 514.596
2 4 1029.36 343.06 1085.02
3 4 1029.31 686.204 1237.08
4 4 1029.51 1029.59 1456
5 4 1029.73 1372.86 1716.13
6 4 1029.43 1715.92 2001.02
7 4 1029.06 2058.91 2301.76
8 4 1028.93 2402.15 2613.24
9 4 1028.7 2745.42 2931.82
10 4 1028.17 3088.61 3255.25
11 4 1027.46 3431.42 3581.94
12 4 1026.14 3774.11 3911.12
13 4 1024.85 4116.62 4242.28
14 4 1023.72 4458.64 4574.66
15 4 1021.84 4799.31 4906.89
16 4 1019.05 5139.91 5239.95
17 4 1015.9 5480.32 5573.68
18 4 1011.73 5819.95 5907.23
19 4 1007.29 6157.82 6239.66
20 4 1003.17 6494.34 6571.36
21 4 996.438 6829.53 6901.84
22 4 986.988 7162.01 7229.7
23 4 978.986 7492.14 7555.83
24 4 971.176 7819.92 7879.99
25 4 961.115 8143.83 8200.34
26 4 948.708 8463.32 8516.33
27 4 933.261 8778.56 8828.03
28 4 915.97 9088.72 9134.76
29 4 897.583 9393.52 9436.3
30 4 877.562 9691.12 9730.77
31 4 855.487 9981.26 10017.9
